game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,starter_share,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
823175,808982,Jung Hoo Lee,SF,STL,1,1,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,4.440334128878281,1308,1094,0.5822924498566697,0.6687164153610504,-1.831571839459634,Normal,0.08671932460142558,0.7149325437879359,0.2977315010648481,0.3501149178586393,0.7073601885870451,0.5082666731154679,0.3418748765486234,0.21276361242396086,0.6856744824829205,0.4300067494282811,0.2535218130259815,0.15574103227331706,0.6894300668390915,0.31148651168771674,0.08963908885458326,2026-09-07T15:59:06Z
823175,671056,Iván Herrera,STL,SF,0,1,projected,Logan Webb,Oracle Park,2026-09-08T00:10:00Z,4.6227367171267435,1419,3955,0.5574060108600286,0.6787211966077044,0.6913643041136477,Normal,0.08249824015883815,0.673204584792304,0.37470194368197673,0.658609999156325,0.6945164197066171,0.4947774651111998,0.33040236342983564,0.20424938328083708,0.6473591926661906,0.37509420112409364,0.2033296462310541,0.12432500819496067,0.6506710679396289,0.27040745623915075,0.07136118069909388,2026-09-07T15:59:06Z
823175,646240,Rafael Devers,SF,STL,1,2,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,4.332862390505793,3215,1094,0.6184801856042977,0.6643956320778359,1.28392756823072,Normal,0.2093881579429133,0.6930499193985681,0.38064515654815406,0.5698129505370463,0.7412939609075162,0.5476445763469985,0.3782523050094168,0.2419881060286519,0.6656576548589005,0.4580024831607518,0.31148648734782663,0.24574871482330493,0.6691669893517275,0.2870702914147067,0.07679390113594049,2026-09-07T15:59:06Z
823175,676475,Alec Burleson,STL,SF,0,2,projected,Logan Webb,Oracle Park,2026-09-08T00:10:00Z,4.533764772087788,2146,3955,0.5034467867321645,0.6644285771586076,-1.3059550737704553,Normal,0.10031185248409213,0.7143682485729961,0.28196754388950973,0.5614911227827659,0.7181238692991349,0.5212679494786628,0.35437280455238357,0.22322824895065801,0.6851482682736123,0.426170604059034,0.24536528962365936,0.15471983360516436,0.6889006306014059,0.31187340875110847,0.09062442053810042,2026-09-07T15:59:06Z
823175,805811,Bryce Eldridge,SF,STL,1,3,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,4.236679423020312,444,1094,0.49640837550615236,0.6532464678185063,0.904871574873864,Normal,0.12412823088288075,0.6658738449610898,0.424253254687041,0.623867802299533,0.6947339408601501,0.4925309997818303,0.3264296821086296,0.1996196967877648,0.6407368113715347,0.39633552861564847,0.2351541589782105,0.16270216436055107,0.6439514971150497,0.25916793241129604,0.06361693901175927,2026-09-07T15:59:06Z
823175,691023,Jordan Walker,STL,SF,0,3,projected,Logan Webb,Oracle Park,2026-09-08T00:10:00Z,4.412876550502067,1640,3955,0.4355706910653007,0.6628736121789545,-1.4689659340159944,Normal,0.096875088087632,0.6721623288521689,0.2299013570666107,0.7600264595363444,0.6874371284842107,0.4860784158846595,0.3218959472225437,0.19700739087079655,0.6464344704327739,0.38902386059055416,0.22003367507879182,0.14097332759526343,0.6497290857960522,0.2679546086868525,0.06922885798481447,2026-09-07T15:59:06Z
823175,678545,Osleivis Basabe,SF,STL,1,4,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,4.149930747922438,209,1094,0.38875778606118205,0.6407952025676451,-0.879758638330552,Normal,0.09065338955050936,0.614712552663571,0.2297630217726196,0.5976826856841952,0.6506224313999297,0.444563667576829,0.2841019205769833,0.16687080168433133,0.5935543366253311,0.33679752387910183,0.18441528640508953,0.1208783161340699,0.5962543474881181,0.21302997377661717,0.045049752503609035,2026-09-07T15:59:06Z
823175,669357,Nolan Gorman,STL,SF,0,4,projected,Logan Webb,Oracle Park,2026-09-08T00:10:00Z,4.333333333333333,1846,3955,0.42693231886596145,0.6552418833979379,-2.3605494815721255,Cold,0.11437060079007406,0.6145340522218071,0.32045190313392813,0.8489803853328685,0.6728481638858226,0.46945922613190927,0.30664519452813976,0.18475933961746815,0.5932819927561853,0.3491356341945833,0.20134908785674818,0.14206379468110664,0.5959959076700041,0.2151973479150345,0.04713310101943217,2026-09-07T15:59:06Z
823175,687551,Drew Gilbert,SF,STL,1,5,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,4.028962188254224,466,1094,0.44988234502831487,0.6210141736895889,-1.2821836130751143,Normal,0.09894360288322902,0.6278980786376585,0.35127421333085956,0.45769473360021345,0.6564943802547681,0.4502574843838027,0.288623308627427,0.17000358501771087,0.6057800755846074,0.35591142696007366,0.20412641301063283,0.13527391719830176,0.6086029482775953,0.22337702433315165,0.04833807682792093,2026-09-07T15:59:06Z
823175,701675,Nathan Church,STL,SF,0,5,projected,Logan Webb,Oracle Park,2026-09-08T00:10:00Z,4.188932806324111,470,3955,0.42039411023096823,0.6504071902463143,1.0100270448978665,Normal,0.07684010055073365,0.6491274029270889,0.2391602534601916,0.5562914144615857,0.6615836600624867,0.45667496009455777,0.2949508473685256,0.17539532679773953,0.6253138751884645,0.3516498784132817,0.18818822082960532,0.11453981674813662,0.6283574442458806,0.24381429851917846,0.057404395109886826,2026-09-07T15:59:06Z
823175,687529,Grant McCray,SF,STL,1,6,projected,Michael McGreevy,Oracle Park,2026-09-08T00:10:00Z,3.8734593262119965,227,1094,0.3971810717879122,0.6147169115736785,-0.3975532387481683,Normal,0.10405746779550501,0.5959265345627505,0.2792779316108352,0.7654093084716204,0.62982798382244,0.4227499519277963,0.2652981693554627,0.15258041482710719,0.576178345195139,0.3318480291634433,0.19521305767926153,0.13432335362500145,0.5786959904915172,0.19679084862717314,0.038683369273227915,2026-09-07T15:59:06Z
