game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,starter_share,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822842,679822,Justin Foscue,TEX,NYM,1,1,confirmed,Zac Thornton,Globe Life Field,2026-09-24T18:35:00Z,4.438522674146797,294,318,0.5879806582659727,0.6593807258761251,0.7439926336638628,Normal,0.16363501374364428,0.677107192977485,0.31861007004265174,0.7001363906379179,0.7136278815644463,0.5149315248710074,0.34824720062380776,0.21795404902384338,0.651512389024197,0.4218221733697924,0.27121281249043855,0.20189820021969973,0.6545657509320082,0.27235186863449545,0.07087180328521953,2026-09-24T19:19:40Z
822842,596019,Francisco Lindor,NYM,TEX,0,1,confirmed,Kumar Rocker,Globe Life Field,2026-09-24T18:35:00Z,4.624561403508772,3264,969,0.6663187286183468,0.6107927382254318,-1.1266389473397296,Normal,0.15812892237011672,0.6622376027291068,0.3722684817973315,0.6477810660245276,0.7288598544812562,0.5339744985126492,0.36704200773128237,0.23408562282736053,0.6377581214752404,0.404633335379317,0.2584731643781746,0.19293884668501812,0.6406784724410958,0.25992163657816914,0.06666445245060028,2026-09-24T19:19:40Z
822842,608369,Corey Seager,TEX,NYM,1,2,confirmed,Zac Thornton,Globe Life Field,2026-09-24T18:35:00Z,4.329665291150848,2596,318,0.5455813031194592,0.6600751523741972,-1.2132506059427075,Normal,0.1802699339855225,0.6587299102293918,0.32015214392365543,0.590731448815336,0.7157812189950704,0.5167037893636202,0.34930792923734727,0.2183604813598203,0.634611459673587,0.4081601441929869,0.265572923788335,0.2072952556108348,0.637484964379439,0.25361685247008126,0.06198300394997361,2026-09-24T19:19:40Z
822842,665742,Juan Soto,NYM,TEX,0,2,confirmed,Kumar Rocker,Globe Life Field,2026-09-24T18:35:00Z,4.529659037832788,3263,969,0.7259912784328594,0.6074937404801065,-0.09744269175089935,Normal,0.24242453460069538,0.6868037303979907,0.5574015087428204,0.5257779857264188,0.7565793903011995,0.5673989444466252,0.39890332350886193,0.2604898983098682,0.6604169705862557,0.4497485603120474,0.32291917867202274,0.26801454823515114,0.6635679187128655,0.28301390133449045,0.07650562711602454,2026-09-24T19:19:40Z
822842,673962,Josh Jung,TEX,NYM,1,3,confirmed,Zac Thornton,Globe Life Field,2026-09-24T18:35:00Z,4.229695136141494,1755,318,0.518517918926393,0.652572503603907,-0.5098023180320408,Normal,0.13755771853169535,0.6999761862072705,0.29687598884935107,0.6089701552184882,0.7243234272250886,0.5257709456140263,0.3570062599191685,0.22402785071334821,0.6725973370418262,0.42438107559789734,0.2591467812997965,0.1807068229551216,0.675863931596412,0.29263677200195354,0.07824439586060948,2026-09-24T19:19:40Z
822842,666182,Bo Bichette,NYM,TEX,0,3,confirmed,Kumar Rocker,Globe Life Field,2026-09-24T18:35:00Z,4.420604914933837,2939,969,0.45979736441166347,0.5974265523946642,-0.20471889795253442,Normal,0.10498741173969361,0.695837011891162,0.2756594904041865,0.6096208836403247,0.7090534502642456,0.5098070346509584,0.3436352618778969,0.2143274365689911,0.6687312904198225,0.41227401419317355,0.237977991232669,0.15365457329489068,0.6719685842809299,0.2914535487846851,0.0798673789165354,2026-09-24T19:19:40Z
822842,669394,Jake Burger,TEX,NYM,1,4,confirmed,Zac Thornton,Globe Life Field,2026-09-24T18:35:00Z,4.1418269230769225,2281,318,0.522339811077051,0.6449704310661221,-0.4690585119183642,Normal,0.20773785026194735,0.6453849440926015,0.3323311441611909,0.6794765582911042,0.7143672301628505,0.5137017122235524,0.3454467344753209,0.21440521472382013,0.6223661529663711,0.40783579539819115,0.2796196112221171,0.22920342577545016,0.6251051850902344,0.23932299849895977,0.05485015595434947,2026-09-24T19:19:40Z
822842,701807,Carson Benge,NYM,TEX,0,4,confirmed,Kumar Rocker,Globe Life Field,2026-09-24T18:35:00Z,4.336043360433604,636,969,0.5327543729425672,0.5854263295734025,0.7268036674321217,Normal,0.13686480822683594,0.7087525072546081,0.34824735324525086,0.6183535509936019,0.7296387717241569,0.5331581593904274,0.36483081120639166,0.23112428301702553,0.6806142783424228,0.4240115297099921,0.26003562147179554,0.18082534680489518,0.6839759044207382,0.3037568109611231,0.08495843549727859,2026-09-24T19:19:40Z
822842,607043,Brandon Nimmo,TEX,NYM,1,5,confirmed,Zac Thornton,Globe Life Field,2026-09-24T18:35:00Z,4.022535211267606,3309,318,0.41203162892012796,0.6357827717713485,-1.5011344342198014,Normal,0.09881959838267938,0.6238753893284817,0.30173497239726377,0.6056126159085248,0.6658162299596455,0.4596083371399656,0.29699735792694343,0.17644596957243486,0.6024905747548707,0.3511633213076043,0.20038693365029933,0.1333007740441606,0.6050327802985258,0.22002131124476723,0.047145503974212126,2026-09-24T19:19:40Z
822842,683146,Brett Baty,NYM,TEX,0,5,confirmed,Kumar Rocker,Globe Life Field,2026-09-24T18:35:00Z,4.210253280439426,1495,969,0.504158594523385,0.574716854310424,2.240259435866537,Hot,0.13539000637088977,0.6556127011610435,0.3578925669007452,0.6816618009190238,0.6973212381617814,0.4951364202674448,0.329235135545158,0.2020659578139114,0.6317643406880987,0.3780301940754831,0.22869670157899913,0.1651262297985531,0.6346045621202425,0.24994056072412832,0.0599831829861818,2026-09-24T19:19:40Z
