game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,starter_share,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822845,607043,Brandon Nimmo,TEX,BOS,1,1,projected,Sonny Gray,Globe Life Field,2026-09-18T00:05:00Z,4.415565869332381,3288,3302,0.5452268561539755,0.6884498265247884,-0.3952267696085771,Normal,0.1120826577190528,0.671775479243402,0.32155012998993304,0.67955417974962,0.7000795697195554,0.49888797495791726,0.3330883173448067,0.20542351866512312,0.6456664006253359,0.3973127031084588,0.23659088049389407,0.15831591401901757,0.6484409307810672,0.26714612377131297,0.0688238408622108,2026-09-17T17:05:33Z
822845,680776,Jarren Duran,BOS,TEX,0,1,projected,Tyler Alexander,Globe Life Field,2026-09-18T00:05:00Z,4.578080229226361,2598,1771,0.5528540321275648,0.6515304388175183,-0.5063626684967386,Normal,0.114509850992409,0.6824799838500388,0.23468731084823705,0.7149966526012748,0.701484108582835,0.5017486206332632,0.3366659683264795,0.20901320136056212,0.6554291293203467,0.4328482707174955,0.2714238252205169,0.18150305207068654,0.6583079054983527,0.2797539796013957,0.0759661001710114,2026-09-17T17:05:33Z
822845,608369,Corey Seager,TEX,BOS,1,2,projected,Sonny Gray,Globe Life Field,2026-09-18T00:05:00Z,4.306955966815571,2570,3302,0.5711414982761105,0.6871642260839192,0.9718023929881402,Normal,0.18638841502331022,0.6721931158671288,0.34311733541068473,0.6157030272399971,0.7256094908315349,0.527988700515083,0.3595143652281653,0.22632557647314888,0.646065488293901,0.42048056820485163,0.2760709457853298,0.21532076136872208,0.6488408595687939,0.26668734582620135,0.06793012955303986,2026-09-17T17:05:33Z
822845,668939,Adley Rutschman,BOS,TEX,0,2,projected,Tyler Alexander,Globe Life Field,2026-09-18T00:05:00Z,4.491004252535165,2539,1771,0.49018165360705107,0.6455159281331416,-0.6937134936625193,Normal,0.1125198857277504,0.668832259222503,0.30449379627994344,0.5477826578731781,0.6864697962781757,0.48443877542341784,0.32062762355904906,0.19599989942637272,0.6429210274549708,0.3991575803959175,0.23378694368308747,0.15681655003676218,0.6456754215787002,0.2655604682682613,0.06889709896089084,2026-09-17T17:05:33Z
822845,694671,Wyatt Langford,TEX,BOS,1,3,projected,Sonny Gray,Globe Life Field,2026-09-18T00:05:00Z,4.199037469920935,1559,3302,0.4933556244326123,0.6876588668719442,-2.211097140058972,Cold,0.11078774301233159,0.6224557120387555,0.38368646110237253,0.6962812348633977,0.6743870330737529,0.46950108159265763,0.3060607081941482,0.1836567154890083,0.6002891005986267,0.3581097786335735,0.20900135116380364,0.14414202966135958,0.6026380932785503,0.22099640205904983,0.048790713221566154,2026-09-17T17:05:33Z
822845,677800,Wilyer Abreu,BOS,TEX,0,3,projected,Tyler Alexander,Globe Life Field,2026-09-18T00:05:00Z,4.379120879120879,1593,1771,0.5021831590337474,0.6434474105481764,0.12981675139647297,Normal,0.13806254809935978,0.6704152025698765,0.2932573378531595,0.6192523386022866,0.7020401201863471,0.5015792757440176,0.33584743920064364,0.20783433064364576,0.6443854870878287,0.41946535810117624,0.25927341822900757,0.18396968518985807,0.6471519728600873,0.26655173879908584,0.0689271135122999,2026-09-17T17:05:33Z
822845,592626,Joc Pederson,TEX,BOS,1,4,projected,Sonny Gray,Globe Life Field,2026-09-18T00:05:00Z,4.114251592356688,2045,3302,0.4635900185051464,0.6790639641910401,-0.6528130894094656,Normal,0.17228838836153793,0.6143172780990569,0.3711641789463832,0.6757736379713177,0.6779130130717085,0.4726212260307999,0.30827526842592473,0.18496863873903646,0.5928112251999735,0.36968155148884135,0.2455462851238536,0.19474295017402926,0.5950888086108894,0.2131917155665615,0.04532425988952148,2026-09-17T17:05:33Z
822845,575929,Willson Contreras,BOS,TEX,0,4,projected,Tyler Alexander,Globe Life Field,2026-09-18T00:05:00Z,4.296458416235575,2432,1771,0.5294122835906562,0.6328961109886846,-0.22394232636328465,Normal,0.16823983663834768,0.6679776688399804,0.46969519217350175,0.6559720588443704,0.7116881619976848,0.511686275492869,0.3443834923111524,0.21411425760926894,0.6421983268797958,0.41823889114169216,0.2693543337162424,0.20342318836658213,0.6449362969721524,0.2626926696083213,0.06626302307272577,2026-09-17T17:05:33Z
822845,553869,Elias Díaz,TEX,BOS,1,5,projected,Sonny Gray,Globe Life Field,2026-09-18T00:05:00Z,4.025198938992043,1766,3302,0.34448826444408925,0.6695028921737329,-0.035229784217998945,Normal,0.08564668629807204,0.6145639143250127,0.21818619182020252,0.708265776429808,0.6379353288327225,0.4303651207721605,0.27188941130621225,0.15743063024054568,0.5930722184724061,0.33623411834093914,0.18012693126341753,0.11590098979770139,0.5953478321583772,0.21273237346521495,0.04479779383983738,2026-09-17T17:05:33Z
822845,596115,Trevor Story,BOS,TEX,0,5,projected,Tyler Alexander,Globe Life Field,2026-09-18T00:05:00Z,4.186065915727993,1560,1771,0.4822544064302837,0.6242855571843909,0.3302211783666338,Normal,0.11970753965748933,0.6766376923040278,0.2335772055069051,0.7183670244302061,0.7014693163991631,0.4995348174412585,0.33294535838398864,0.20474914635496724,0.6501736972746095,0.40427814281037205,0.23663851834648786,0.1606863793993688,0.6529848863026693,0.27031134993671907,0.0691623504899564,2026-09-17T17:05:33Z
