game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,starter_share,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
823169,808982,Jung Hoo Lee,SF,MIN,1,1,projected,Zebby Matthews,Oracle Park,2026-09-22T01:45:00Z,4.452830188679245,1354,1053,0.6093113492691945,0.6884680691385551,-0.6458398034476202,Normal,0.0901837763536115,0.7161852403220709,0.2945488118802748,0.4497228215525294,0.7189239842239797,0.5186806364073979,0.35092005519626535,0.22055623463649618,0.6875726898123673,0.4316279304963063,0.2542855498402462,0.1573352458706694,0.6886753794995318,0.31335402191305917,0.09157575729927664,2026-09-21T20:08:08Z
823169,665019,Kody Clemens,MIN,SF,0,1,projected,Blade Tidwell,Oracle Park,2026-09-22T01:45:00Z,4.587994542974079,1342,300,0.6469904189013064,0.6425613900001806,0.244319824346486,Normal,0.169533793790498,0.6440512953765355,0.37618879690155305,0.6366345312488959,0.7156134152440755,0.515800616270583,0.34905486525883656,0.21967112118230325,0.6210914439791448,0.40173711713016574,0.26693653090169617,0.20419641133012428,0.6219731062018267,0.24355356137352063,0.06022728299356485,2026-09-21T20:08:08Z
823169,805811,Bryce Eldridge,SF,MIN,1,2,projected,Zebby Matthews,Oracle Park,2026-09-22T01:45:00Z,4.293478260869565,485,1053,0.5632032859249396,0.6934422703746311,0.7321822720228877,Normal,0.1407163891028536,0.6760360355026703,0.4572191781054065,0.7272400167412844,0.7054271906921876,0.5023578605737261,0.3352561870394601,0.20745061682758387,0.6506882491174452,0.40922677370916927,0.25102276561838244,0.1791373363904463,0.6516619096201984,0.27066659344938343,0.06990530415260793,2026-09-21T20:08:08Z
823169,807712,Luke Keaschall,MIN,SF,0,2,projected,Blade Tidwell,Oracle Park,2026-09-22T01:45:00Z,4.494791666666667,801,300,0.5283423460429024,0.6371991302770897,1.1392443951627491,Normal,0.07100763441511614,0.659028984395883,0.4189238513789458,0.5274388291368479,0.6777071884915967,0.47281077098888463,0.3098193212424737,0.18825972159187537,0.6349467189510833,0.36746241030247934,0.1944066791564348,0.11458767377408069,0.6358717446222433,0.2564899733076111,0.0650537665073772,2026-09-21T20:08:08Z
823169,678545,Osleivis Basabe,SF,MIN,1,3,projected,Zebby Matthews,Oracle Park,2026-09-22T01:45:00Z,4.234426229508197,231,1053,0.41542579500517374,0.6805520418495846,-1.1604981307224458,Normal,0.09388884125340032,0.6305153074744728,0.26161742553575856,0.6669392733809979,0.6527932557960869,0.4448484741591225,0.28455555743482086,0.1682397766281897,0.6086709440743538,0.3508905852563548,0.19467615908927263,0.12733923375924172,0.6095081608812779,0.22837172409791123,0.05193828358736783,2026-09-21T20:08:08Z
823169,605137,Josh Bell,MIN,SF,0,3,projected,Blade Tidwell,Oracle Park,2026-09-22T01:45:00Z,4.363934426229508,3010,300,0.4090335832907585,0.6313183473623225,0.7267682306596219,Normal,0.09866993989567079,0.6284925501334626,0.3375785326633256,0.5952850575617491,0.656188164042908,0.4488895265610577,0.28847396481706283,0.17157818477372508,0.6067826846270671,0.34988801586946383,0.19579824770712143,0.13054127387115902,0.607615148684778,0.22755965437951678,0.05245057917104517,2026-09-21T20:08:08Z
823169,687551,Drew Gilbert,SF,MIN,1,4,projected,Zebby Matthews,Oracle Park,2026-09-22T01:45:00Z,4.1965006729475105,489,1053,0.500721213405809,0.6660089020537336,-0.27088311282404637,Normal,0.11831130943041439,0.6508283094535329,0.3932060191219336,0.5752588475115034,0.6886258393695648,0.4820083860272796,0.3159477085126286,0.19156802726987207,0.6275349119318931,0.3795905818883107,0.22613494436773782,0.1558194794509802,0.62842792224724,0.2446337817398071,0.057446111221514905,2026-09-21T20:08:08Z
823169,668904,Royce Lewis,MIN,SF,0,4,projected,Blade Tidwell,Oracle Park,2026-09-22T01:45:00Z,4.335127860026918,1498,300,0.4078808524848305,0.6155807095692236,-1.2447031585954438,Normal,0.09981337749444276,0.6337635813960134,0.26507114064459836,0.6866862877259691,0.675080966982348,0.4684132426972527,0.3048959621588341,0.18371770398528342,0.6116857104009109,0.35890072846259635,0.20034259261014667,0.13314478834103127,0.6125321088920415,0.23131540934236847,0.05330805819371347,2026-09-21T20:08:08Z
823169,687529,Grant McCray,SF,MIN,1,5,projected,Zebby Matthews,Oracle Park,2026-09-22T01:45:00Z,4.07957957957958,245,1053,0.43394973200750814,0.640197583406154,-0.13911703125005134,Normal,0.11422630483373324,0.6274465174080309,0.29945390683738016,0.8564443158188583,0.6679405412551436,0.4590188934083679,0.2954711964447508,0.17560862895374432,0.6059463275915445,0.3575523908561054,0.2124324235880419,0.14735330113533113,0.6067695884709975,0.2231573276737267,0.04851968546445718,2026-09-21T20:08:08Z
823169,605170,Victor Caratini,MIN,SF,0,5,projected,Blade Tidwell,Oracle Park,2026-09-22T01:45:00Z,4.192248062015504,1575,300,0.3597798663132532,0.5791327746293937,-1.1672874802635682,Normal,0.07902330058087773,0.605520340132712,0.3549619701165977,0.6128249395014136,0.6387737891857825,0.4307421803759663,0.27288745051815544,0.15972015873391385,0.5854615825525591,0.313075241267088,0.16323009107503053,0.10422009613679743,0.586229812026723,0.20794691389262887,0.044583390341035124,2026-09-21T20:08:08Z
