game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,starter_share,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822684,682928,CJ Abrams,WSH,LAA,1,1,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,4.426601784266018,2753,2878,0.5750471003646457,0.6637266521977458,-3.013274165853878,Cold,0.11993767060500046,0.6474873322372953,0.32697233440159335,0.7723161697177877,0.6879959002624336,0.48607745133810293,0.3221319782697885,0.19738661620277262,0.6229146466481718,0.38615931264472386,0.2353591383036517,0.16268130842679965,0.6262903061900226,0.24459779069018192,0.05916054533728959,2026-09-11T17:38:02Z
822684,687263,Zach Neto,LAA,WSH,0,1,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.609216038300419,2115,905,0.5887981000267032,0.6271575927217826,2.034733075131559,Hot,0.12903606759457792,0.6786079612775979,0.34119653149465506,0.8179711156687226,0.7100298629398958,0.5121520263267821,0.34678911474165147,0.21776919648160808,0.6514306433280886,0.419576223985598,0.2556079761703342,0.17725475724611225,0.6551728776360956,0.2759416144142976,0.07413487883543601,2026-09-11T17:38:02Z
822684,695578,James Wood,WSH,LAA,1,2,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,4.315462315462315,1591,2878,0.5755610759956319,0.6650765200439953,0.5561869279784174,Normal,0.15537059555313118,0.6355688475045811,0.47726094353912607,0.8101977695703719,0.6979954037681119,0.496595490897604,0.3310769762856961,0.20403740037560905,0.6119816975890943,0.3899403918283461,0.24708089627079888,0.18648073582105118,0.6152191359155307,0.23295596867092203,0.05381161929381732,2026-09-11T17:38:02Z
822684,545361,Mike Trout,LAA,WSH,0,2,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.517030911596771,2108,905,0.5724095155910631,0.6234566498826535,0.3920491595379012,Normal,0.14738058083242322,0.6549773883963838,0.46148883489959824,0.8042445921313524,0.7148799390170818,0.5171354872185545,0.35090982555056266,0.22072671986280185,0.6297756100676197,0.3958536545481225,0.24803733511404888,0.18225248893108775,0.6332401531262024,0.2523174047087534,0.06299075462057248,2026-09-11T17:38:02Z
822684,691781,Brady House,WSH,LAA,1,3,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,4.230754996299038,587,2878,0.48018961929674403,0.6600653275227801,0.5201883999111516,Normal,0.12239237940414677,0.6607280658717979,0.29140533403156965,0.738234551163232,0.6810273762752779,0.47703295666619444,0.313053335897102,0.18953096807759048,0.6351654793633705,0.384763399240902,0.2266099721578575,0.1572130015195122,0.6386763022809548,0.2545019449768099,0.06185018126773215,2026-09-11T17:38:02Z
822684,518595,Travis d'Arnaud,LAA,WSH,0,3,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.408734602463606,1363,905,0.4610986337326524,0.6195794061114185,-1.4051929574684192,Normal,0.10896619094781226,0.6403959385192972,0.32604203339112175,0.7950930890009572,0.6786902748915185,0.4760668712675939,0.3133759399948981,0.19065666397357414,0.6163745081406661,0.37726175870158307,0.21668675679199212,0.14686989383651478,0.6196738482981047,0.23857326629244624,0.05689984819114655,2026-09-11T17:38:02Z
822684,660688,Keibert Ruiz,WSH,LAA,1,4,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,4.138749727728164,2072,2878,0.3738479215511518,0.6497996460896358,1.065781962890069,Normal,0.0879153669972618,0.6491181216779371,0.23784016675827124,0.47161900892247455,0.653723170637617,0.4473750201102204,0.2869150191554512,0.16929225559016128,0.6245373952553027,0.36247642696866034,0.19476843617274137,0.12285807726094418,0.6279105046492927,0.24286070412088936,0.056436484660596885,2026-09-11T17:38:02Z
822684,666139,Josh Lowe,LAA,WSH,0,4,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.322275922671353,1822,905,0.47023622988403335,0.6072130083954437,-0.4385065226602557,Normal,0.11995338625771117,0.6375949028853166,0.32503477764546496,0.7737175302179913,0.6732131600115877,0.46937081157486277,0.3069296947357155,0.18526479691440514,0.6138472550821121,0.3774817046959007,0.22498382134861078,0.1569683171592346,0.6171073470357662,0.23490095421469392,0.05474490816925503,2026-09-11T17:38:02Z
822684,686611,Dylan Crews,WSH,LAA,1,5,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,4.019167717528373,841,2878,0.4688659135228629,0.6340284625996936,0.4237091374537353,Normal,0.12105128397561019,0.6125620740789331,0.3321354353251283,0.6808069860805259,0.6565494203557932,0.44986003485228476,0.2886864796299213,0.1703622999944209,0.5908785368563307,0.34943602914232597,0.20850271937095297,0.1492694758067207,0.593849699245029,0.210783566017581,0.04393519506925036,2026-09-11T17:38:02Z
822684,624428,Adam Frazier,LAA,WSH,0,5,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.199802664035521,1947,905,0.43479353476749705,0.5898923192584283,-1.2347552316427342,Normal,0.08000100989242313,0.6369359433973538,0.3143672712285629,0.6124066376338942,0.6473037092113336,0.4415985258380529,0.2826389461610031,0.16655083655295871,0.6132721423698579,0.3492516913526484,0.18875704207922783,0.11707878929638049,0.6165196637292111,0.23350898007714724,0.053684646924133925,2026-09-11T17:38:02Z
822684,695734,Daylen Lile,WSH,LAA,1,6,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,3.8878406708595388,954,2878,0.42711213215031874,0.6168799967142204,-0.5402039297172835,Normal,0.10306346224053133,0.6215529866701751,0.2553224668415655,0.6241002174234997,0.6511986842914341,0.4439651884319076,0.28341889260174213,0.16622305377345417,0.5992028293591202,0.35676068767529123,0.2154939353856752,0.14404425575472138,0.6022654393610906,0.21762979158511406,0.04599520169593201,2026-09-11T17:38:02Z
822684,687093,Vaughn Grissom,LAA,WSH,0,6,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,4.060269627279936,755,905,0.39354659280922216,0.5736317432422405,-0.33122101875910503,Normal,0.07626961813114583,0.6303595293983245,0.28445347728443166,0.6305522502235706,0.6376583133477532,0.43155633828364065,0.2740236740172895,0.16001336168417513,0.6072209310055662,0.34258140277472154,0.18050057819133994,0.11072245854010344,0.6103950396910378,0.22745358085143366,0.051071817013988864,2026-09-11T17:38:02Z
822684,677588,José Tena,WSH,LAA,1,7,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,3.7455820476858346,648,2878,0.38252175087515927,0.5992612447077891,-1.681517724887744,Normal,0.07256340089755602,0.5820133374347054,0.3006167804902071,0.7448676382497166,0.6075494011523279,0.40004291830436073,0.24697136978939926,0.13952318412422302,0.5626497180133005,0.3105467910561021,0.16297193928316656,0.10177553493829082,0.5652999729996742,0.18570601246704918,0.03491136341842417,2026-09-11T17:38:02Z
822684,642350,Jose Siri,LAA,WSH,0,7,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,3.9143505388542255,1379,905,0.4470231638002176,0.5565788916570903,-1.6053492948432297,Normal,0.11527035393627438,0.567592533681584,0.25818660574216246,0.8540851449175844,0.6373354399179182,0.43075417220808826,0.2730486706510852,0.15908625920436248,0.5491249912427231,0.3209164772432837,0.18950974237786297,0.13839331681774972,0.5516532956387278,0.17721414488753548,0.033329347954995106,2026-09-11T17:38:02Z
822684,678391,Jorbit Vivas,WSH,LAA,1,8,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,3.594658753709199,390,2878,0.38084221577861577,0.5914207566277782,0.8024686008779427,Normal,0.06215516244784138,0.5455743257035142,0.3651999640754921,0.5000099785973808,0.5822039071455517,0.37542681295200153,0.22707052494803684,0.12527885055307833,0.5288034191763361,0.27385027201143836,0.1354819844176365,0.08372713429567188,0.5310967386499312,0.15870267295822418,0.02645836595187545,2026-09-11T17:38:02Z
822684,672724,Oswald Peraza,LAA,WSH,0,8,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,3.757566938300349,875,905,0.3446781574473967,0.5500068723483693,-0.5385953572836137,Normal,0.06591713433469851,0.5560226093230419,0.26139771638871256,0.7739289668829552,0.579634609318717,0.37461884361841225,0.22744173751639668,0.12621030314222956,0.538398937736664,0.28042704736042934,0.1412618342322503,0.08836901072056645,0.5408107025422083,0.1682332302301305,0.030283163313177222,2026-09-11T17:38:02Z
822684,696285,Jacob Young,WSH,LAA,1,9,projected,Yusei Kikuchi,Nationals Park,2026-09-11T22:45:00Z,3.398176291793313,1441,2878,0.44256001987319765,0.5982328336519418,0.7417468321031139,Normal,0.07406601736971712,0.5739285671772831,0.3108830374186658,0.47670597619603355,0.6038039662552513,0.394452093169808,0.24125770955998663,0.13466506984368576,0.5553395840677582,0.2929801346003218,0.15157161334463232,0.09687473163122057,0.557881873824835,0.17669639963649278,0.030820942939618047,2026-09-11T17:38:02Z
822684,623168,Tyler Heineman,LAA,WSH,0,9,projected,Cade Cavalli,Nationals Park,2026-09-11T22:45:00Z,3.592663476874003,594,905,0.3836499610077489,0.5519694335387526,-0.4497144094618502,Normal,0.053822032563292224,0.5527696811719095,0.26560660342586,0.48499956586929677,0.5770100140273866,0.37164931207527907,0.22480587014250267,0.12417616013032082,0.5354255545460813,0.27280898150205907,0.1327826347905606,0.07780590153696001,0.5377985235600466,0.16512234534246656,0.02904844577284666,2026-09-11T17:38:02Z
822767,543807,George Springer,TOR,BAL,1,1,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,4.426601784266018,2931,3453,0.5619902975237553,0.6644445746263106,-0.29799106165613254,Normal,0.11521882715345963,0.6650144475853509,0.33522093503481726,0.5902850653931917,0.7023504731952813,0.5021859940060003,0.3366907938337728,0.2089157686492938,0.6390186972953714,0.3841445494155081,0.2263250463640168,0.15388394966255386,0.642592739887396,0.2608333065494262,0.06602821593076182,2026-09-11T17:38:02Z
822767,683002,Gunnar Henderson,BAL,TOR,0,1,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.609216038300419,2771,1993,0.6896938915246061,0.5973616070846623,-0.5513488507745753,Normal,0.1783241055219908,0.6619828266947209,0.43194581297683154,0.6559167991226377,0.7245046745479136,0.5291017447450713,0.36264484249277934,0.230729667702097,0.6361761046805431,0.41960488406502694,0.28415591450741445,0.2175156243885326,0.6397263617692929,0.259877121274841,0.06688873290265951,2026-09-11T17:38:02Z
822767,669701,Josh Smith,TOR,BAL,1,2,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,4.315462315462315,1845,3453,0.552590174074492,0.6659029373908676,-0.16598661990244978,Normal,0.11784864826433698,0.6635906055641904,0.45001973069862733,0.5898774961485379,0.684536220437845,0.48161060367078745,0.31763731234217946,0.19347890500959505,0.6377456819440277,0.3827611184399051,0.2250950231349986,0.15425909883153235,0.6412971822551393,0.2583868992775268,0.06421927862188495,2026-09-11T17:38:02Z
822767,702616,Jackson Holliday,BAL,TOR,0,2,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.517030911596771,1194,1993,0.5171849740421456,0.5875693067865612,-1.002752805154299,Normal,0.12624354836647816,0.6368411665166623,0.35000231745957433,0.6907261463991987,0.6706703064630642,0.46769477367465573,0.3062519907056007,0.18533008891416808,0.6130836482442693,0.3620975158624788,0.21965962574785264,0.15725732467583856,0.6163469650325978,0.23594268601959165,0.056199655839272326,2026-09-11T17:38:02Z
822767,664770,Nathan Lukes,TOR,BAL,1,3,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,4.230754996299038,960,3453,0.5046269846520947,0.6610177142663218,1.8176849139495428,Normal,0.12684872947616196,0.6988132405163855,0.3247749048355888,0.4684728045700913,0.7010161716374986,0.49925162599483897,0.3329197143701497,0.20507697592479432,0.6700215673243675,0.414664290781726,0.2506871716067998,0.17129998256925985,0.6739831517906405,0.29189402206582954,0.07839336871112441,2026-09-11T17:38:02Z
822767,624413,Pete Alonso,BAL,TOR,0,3,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.408734602463606,3384,1993,0.5455872622588007,0.5781966857782863,-0.23640083470463272,Normal,0.22690019901251307,0.6505727467640036,0.33257261749300693,0.7612351592463087,0.7153255253289653,0.5173450635773844,0.3508209038298803,0.22041756486495376,0.6257398634636585,0.4209919059651789,0.2960551584829626,0.24751377320020773,0.6291521855264198,0.2477398339604675,0.06066903364512919,2026-09-11T17:38:02Z
822767,665489,Vladimir Guerrero Jr.,TOR,BAL,1,4,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,4.138749727728164,3323,3453,0.41179853290267354,0.6508457342148171,0.008840914840937433,Normal,0.0899194554173462,0.6599773083837799,0.2819134772984161,0.47737982116943944,0.6808181693009862,0.47620391160297376,0.3118565041582754,0.18825071477550925,0.6345095898244585,0.37180144390652275,0.20120963304678163,0.12670149442125864,0.638005886802908,0.25278827324138586,0.06044688675930269,2026-09-11T17:38:02Z
822767,694212,Samuel Basallo,BAL,TOR,0,4,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.322275922671353,489,1993,0.48315884161797973,0.5641474284952441,-0.7042075398904356,Normal,0.18851459723236097,0.6146165110206927,0.3396875263311215,0.7339662121718356,0.6753224936961387,0.47164763411314625,0.3089274955334654,0.18680606782223308,0.5926455996500926,0.37548479215361513,0.25475227262747696,0.20794693102746473,0.5956592279966121,0.2153204896486852,0.047254037678736066,2026-09-11T17:38:02Z
822767,672386,Alejandro Kirk,TOR,BAL,1,5,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,4.019167717528373,2124,3453,0.34578737857280484,0.6352273418510519,-0.05258635626832032,Normal,0.09006806507268232,0.6430823046725422,0.2956780061047297,0.4442534376808633,0.6405458425250985,0.43339462331587697,0.2747967017023916,0.16003888173757103,0.6190161066599713,0.34336522116271795,0.18333281465255158,0.11801296619611698,0.622316907629201,0.23668966991253193,0.05349268803738358,2026-09-11T17:38:02Z
822767,687952,Christian Encarnacion-Strand,BAL,TOR,0,5,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.199802664035521,664,1993,0.4275775434630125,0.5436656380886583,-0.6118000413952274,Normal,0.15418256705105599,0.6274318510589687,0.21059649044329878,0.8137095256010063,0.6680743115381643,0.46336047469083014,0.3013062950688518,0.1806634879842453,0.6045122020991628,0.3693156031196652,0.2324153619247126,0.17804906784751826,0.6076565073894176,0.2252969059182849,0.050522009229099586,2026-09-11T17:38:02Z
822767,660821,Jesús Sánchez,TOR,BAL,1,6,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,3.8878406708595388,2079,3453,0.4467571597081035,0.6181151113256899,-0.9273925840894439,Normal,0.12543531555692386,0.6439667066559686,0.33660262922467177,0.6255646555976628,0.667406015296832,0.4609474248776126,0.2979162122570088,0.1770976000857385,0.6198477659576247,0.3830397248097705,0.2308043199916149,0.16214579275439345,0.6231550452951131,0.23688111414558258,0.05314018600210693,2026-09-11T17:38:02Z
822767,681297,Colton Cowser,BAL,TOR,0,6,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,4.060269627279936,1349,1993,0.48741556623505417,0.5289627759392992,-1.001931690657371,Normal,0.1625224858243411,0.5747811288951007,0.38695983906835957,0.80852528304728,0.6496091663081126,0.443776818355945,0.2843188083169898,0.1676729363716421,0.5557700215124083,0.33834414418932407,0.22144809220067468,0.17907423795199306,0.5583735845933048,0.18311474878328543,0.03547675417349099,2026-09-11T17:38:02Z
822767,665926,Andrés Giménez,TOR,BAL,1,7,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,3.7455820476858346,2641,3453,0.4174624656848371,0.6004871729708794,1.0010299098139972,Normal,0.09574987616226512,0.6384997967015003,0.28703602401308803,0.4982432121331674,0.6450959673631186,0.43718408294648764,0.27738574855125825,0.1615318427076696,0.6148627503940578,0.3501932818579696,0.1948918356095296,0.12777009915580642,0.6181026731705388,0.23124229676546515,0.05057537785197726,2026-09-11T17:38:02Z
822767,691723,Coby Mayo,BAL,TOR,0,7,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,3.9143505388542255,733,1993,0.44064754409318513,0.5125247885204179,1.2209620371731709,Normal,0.16268418028000045,0.5769952984643957,0.2529210248193802,0.8309855912257658,0.6407719121800409,0.4342364509674959,0.2759602322768534,0.16123693313716383,0.5578697876384082,0.3425030222432068,0.2251653987393857,0.18084699899999715,0.5604887676095295,0.18409686525978627,0.03551144060359229,2026-09-11T17:38:02Z
822767,676391,Ernie Clement,TOR,BAL,1,8,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,3.594658753709199,1841,3453,0.38055345955975045,0.5925632667038571,-0.3184033666398182,Normal,0.061183031959474866,0.6083965287427469,0.17771294234917587,0.3738302374853821,0.6189414240573105,0.41017313791245613,0.25458204298658454,0.14459673028395711,0.5871843894752804,0.31672174727697583,0.1578787886856526,0.09178054857302255,0.5900886779654008,0.2046662900454844,0.04046163784903102,2026-09-11T17:38:02Z
822767,665966,Carlos Narváez,BAL,TOR,0,8,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,3.757566938300349,731,1993,0.3526127461124366,0.5078389974382163,-1.1693899399853909,Normal,0.08697890838721051,0.54100115858537,0.24368506633383596,0.7976486235490747,0.5832093974192576,0.37791440809681914,0.23001495915209336,0.12800058063902184,0.5243768752220982,0.2890621283729394,0.15452901976473302,0.1069418578824371,0.5266511820628034,0.15797298339358348,0.027291899825977604,2026-09-11T17:38:02Z
822767,664702,Myles Straw,TOR,BAL,1,9,projected,Chris Bassitt,Rogers Centre,2026-09-11T23:07:00Z,3.398176291793313,1712,3453,0.39693820875313685,0.5992371440343377,1.266450748534648,Normal,0.04869946751033811,0.5421943223954059,0.23215599331270936,0.43891045857663885,0.5724162861649075,0.3654538355525293,0.2187373033287702,0.11914344440069077,0.5257570673980387,0.2622693745443519,0.12318725812502583,0.07045096989085664,0.5280039443867032,0.15485925738575534,0.024756618273072496,2026-09-11T17:38:02Z
822767,665750,Leody Taveras,BAL,TOR,0,9,projected,Max Scherzer,Rogers Centre,2026-09-11T23:07:00Z,3.592663476874003,2056,1993,0.4279032953844094,0.5131724902320055,-1.8142336099644591,Normal,0.09679927101698034,0.5578987584749663,0.25729895242321627,0.6427328232526502,0.6049511656864873,0.397741565742767,0.2453435220689499,0.13855536102383734,0.5402088070867047,0.2981199441021018,0.170913028869663,0.11950569278421502,0.5426293403920636,0.1686764250335318,0.03009118943381144,2026-09-11T17:38:02Z
822930,650490,Yandy Díaz,TB,HOU,1,1,projected,Miguel Ullola,Tropicana Field,2026-09-11T23:10:00Z,4.426601784266018,3059,27,0.5504821575003098,0.6665476367800648,0.03776581559490814,Normal,0.12403757808927456,0.7131612614019314,0.33499432517636346,0.5395221224702403,0.716495217006165,0.5184879657915045,0.3517123366553432,0.22100750650637951,0.6830612928064332,0.4273360287674975,0.2536277095369274,0.17008827346278807,0.6872110503719838,0.30959780758862415,0.0888489106385471,2026-09-11T17:38:02Z
